provider_code,label,address_line1,address_line2,postcode,latitude,longitude,suggestion_frequency,last_seen_on,suggestion_rank
HTU,HTU · 44a Amesbury Circus · NG8 6DA,44a Amesbury Circus,,NG8 6DA,52.983146,-1.208317,1,2025-10-08,8
HTU,HTU · Trent South Industrial Park · NG2 4EQ,Trent South Industrial Park,,NG2 4EQ,52.945724,-1.120183,1,2025-10-08,9
HTU,HTU · 2 Middleton Boulevard · NG8 1BH,2 Middleton Boulevard,,NG8 1BH,52.945881,-1.190200,1,2025-05-14,10
HTU,HTU · 3 Whitaker Road · DE23 6AR,3 Whitaker Road,,DE23 6AR,52.910137,-1.489869,1,2025-05-13,11
HTU,"HTU · ITV Solutions, Cotton Brook Road · DE23 8XJ",ITV Solutions,Cotton Brook Road,DE23 8XJ,,,1,2025-04-16,12
HTU,HTU · 70 Parkdale Road · NG3 7GN,70 Parkdale Road,,NG3 7GN,52.961627,-1.104511,1,2025-03-19,13
HTU,HTU · 22 Cambridge Street · DE23 8HG,22 Cambridge Street,,DE23 8HG,52.907145,-1.473741,1,2025-02-26,14
HTU,HTU · 48 Cummings Street · DE23 6WW,48 Cummings Street,,DE23 6WW,52.910010,-1.479209,1,2025-02-25,15
HTU,HTU · Crewe Street · DE23 8QL,Crewe Street,,DE23 8QL,52.905676,-1.479097,1,2025-02-19,16
HTU,"HTU · City Link Services, Trent South Industrial Park · NG2 4EQ",City Link Services,Trent South Industrial Park,NG2 4EQ,52.945724,-1.120183,1,2025-02-04,17
HTU,HTU · 3 Ravens Grove · WF13 3QH,3 Ravens Grove,,WF13 3QH,53.683291,-1.651098,1,2025-01-13,18
HTU,HTU · 33 Holborn Avenue · NG2 4LY,33 Holborn Avenue,,NG2 4LY,52.953873,-1.125630,1,2025-01-10,19
HTU,"HTU · City Link Vehicle Services, Trent South Industrial Park · NG2 4EQ",City Link Vehicle Services,Trent South Industrial Park,NG2 4EQ,52.945724,-1.120183,1,2025-01-09,20
HTU,HTU · 14 Helston Drive · NG8 6JN,14 Helston Drive,,NG8 6JN,52.974394,-1.223876,1,2025-01-08,21
HTU,HTU · 57 Oakdale Road · NG3 7EL,57 Oakdale Road,,NG3 7EL,52.959937,-1.109384,1,2025-01-08,22
HVL,HVL · Wheatland Business Park · CH44 7ER,Wheatland Business Park,,CH44 7ER,53.407986,-3.026270,2,2026-01-23,1
HVL,HVL · Wellington Road · CH45 2NG,Wellington Road,,CH45 2NG,53.438642,-3.049619,1,2025-03-19,2
HVL,HVL · Brancote Road · CH43 6TL,Brancote Road,,CH43 6TL,53.390406,-3.059936,1,2024-12-11,3
KB,"KB · Scott Gibson Bodyshop Ltd, Unit 12, Smeaton Industrial Estate · KY1 2HE",Scott Gibson Bodyshop Ltd,"Unit 12, Smeaton Industrial Estate",KY1 2HE,56.126965,-3.152714,2,2025-11-04,1
KB,KB · Green Street · KA8 8AD,Green Street,,KA8 8AD,55.467346,-4.633397,2,2025-10-16,2
KB,KB · Dellingburn Street · PA15 4RN,Dellingburn Street,,PA15 4RN,55.943760,-4.748963,2,2025-06-04,3
KB,KB · 38 Belmont Road · KA7 2PF,38 Belmont Road,,KA7 2PF,55.446500,-4.618407,1,2025-11-25,4
KB,"KB · Simon Repairs, 18 Whittle Place · KA11 4HR",Simon Repairs,18 Whittle Place,KA11 4HR,55.612009,-4.642123,1,2025-11-25,5
KB,"KB · GM Body Shop, Dellingburn Street · PA15 4TW",GM Body Shop,Dellingburn Street,PA15 4TW,55.943395,-4.753214,1,2025-11-24,6
KB,KB · 2 Nisbett Street · ML6 8RJ,2 Nisbett Street,,ML6 8RJ,55.844676,-3.943647,1,2025-11-14,7
KB,KB · 15 Green Street · KA8 8AD,15 Green Street,,KA8 8AD,55.467346,-4.633397,1,2025-11-11,8
KB,"KB · Myles Coachworks, 15 Green Street · KA8 8AD",Myles Coachworks,15 Green Street,KA8 8AD,55.467346,-4.633397,1,2025-11-10,9
KB,"KB · Premier 1 Accident Repair Centre, Boundary Road · KA8 9DJ",Premier 1 Accident Repair Centre,Boundary Road,KA8 9DJ,55.482265,-4.603686,1,2025-11-07,10
KB,"KB · Paint Tec Smart Repair, InvereskMills Industrial Park · EH21 7PQ",Paint Tec Smart Repair,InvereskMills Industrial Park,EH21 7PQ,55.938755,-3.059308,1,2025-11-03,11
KB,"KB · Simons Repairs, Whittle Place · KA11 4HR",Simons Repairs,Whittle Place,KA11 4HR,55.612009,-4.642123,1,2025-10-20,12
KB,"KB · Auto-tec Scotland, 5 Queen Street · PA14 5EF","Auto-tec Scotland, 5 Queen Street",,PA14 5EF,55.936503,-4.688845,1,2025-10-10,13
KB,"KB · Nimmo Coachworks, Bentinck Street · KA1 4AS",Nimmo Coachworks,Bentinck Street,KA1 4AS,55.602694,-4.494334,1,2025-09-29,14
KB,KB · Kitchener Street · ML2 7JQ,Kitchener Street,,ML2 7JQ,55.777451,-3.922807,1,2025-09-25,15
KB,"KB · Hatties, Nisbett Street · ML6 8RJ",Hatties,Nisbett Street,ML6 8RJ,55.844676,-3.943647,1,2025-09-12,16
KB,"KB · Dentzap, Block 14 · G32 8RG",Dentzap,Block 14,G32 8RG,55.825939,-4.169293,1,2025-08-08,17
KB,KB · Ardgowan Street · PA14 5DG,Ardgowan Street,,PA14 5DG,55.936683,-4.704023,1,2025-08-05,18
KB,KB · Sir Michael Place · PA15 1PG,Sir Michael Place,,PA15 1PG,55.948063,-4.761122,1,2025-07-01,19
KB,"KB · Dentzap - Block 14, Clydesmill Drive · G32 8RG",Dentzap - Block 14,Clydesmill Drive,G32 8RG,55.825939,-4.169293,1,2025-06-25,20
KB,"KB · Premier 1 Accident Repair Centre, 45 Boundary Road · KA8 9DJ",Premier 1 Accident Repair Centre,45 Boundary Road,KA8 9DJ,55.482265,-4.603686,1,2025-06-20,21
KB,KB · Denny · FK6 5NA,Denny,,FK6 5NA,56.004744,-3.938611,1,2025-06-04,22
KB,KB · 10 Bentinck Street · KA1 4AS,10 Bentinck Street,,KA1 4AS,55.602694,-4.494334,1,2025-05-02,23
KB,"KB · Hatties Autobody Repairs, Unit 3E Monklands Industrial Estate · ML5 4RP",Hatties Autobody Repairs,Unit 3E Monklands Industrial Estate,ML5 4RP,55.842617,-4.032093,1,2024-09-06,24
KB,KB · 19/12 Murdoch Terrace · EH11 1BB,19/12 Murdoch Terrace,,EH11 1BB,55.939371,-3.217288,1,2024-08-28,25
KB,"KB · Dentzap Limited, Clydesmill Drive · G32 8RG",Dentzap Limited,Clydesmill Drive,G32 8RG,55.825939,-4.169293,1,2024-07-29,26
KB,KB · Langhill Drive · G68 9AP,Langhill Drive,,G68 9AP,55.953232,-4.010403,1,2024-07-26,27
KB,"KB · Cam Recovery, Manse Brae · PA31 8RB",Cam Recovery,Manse Brae,PA31 8RB,56.039559,-5.430617,1,2024-06-11,28
KBS,KBS · St Andrews Industrial Estate · B9 4QB,St Andrews Industrial Estate,,B9 4QB,52.478374,-1.867469,61,2026-06-10,1
KBS,KBS · Uttoxeter Road · ST3 5LQ,Uttoxeter Road,,ST3 5LQ,52.982741,-2.120544,28,2026-06-18,2
KBS,"KBS · Expert Claims, Uttoxeter Road · ST3 5LQ",Expert Claims,Uttoxeter Road,ST3 5LQ,52.982741,-2.120544,27,2026-06-11,3
KBS,"KBS · APEX Hire, Camelot Way · B10 0ND",APEX Hire,Camelot Way,B10 0ND,52.468858,-1.863331,12,2025-12-02,4
KBS,"KBS · 295 Uttoxeter Road, 295 Uttoxeter Road · ST3 5LQ",295 Uttoxeter Road,295 Uttoxeter Road,ST3 5LQ,52.982741,-2.120544,10,2026-05-11,5
KBS,"KBS · Prestige Recovery, St Andrews Industrial Estate · B9 4QB",Prestige Recovery,St Andrews Industrial Estate,B9 4QB,52.478374,-1.867469,9,2025-01-29,6
KBS,KBS · 25 Camelot Way · B10 0ND,25 Camelot Way,,B10 0ND,52.468858,-1.863331,8,2026-02-02,7
KBS,"KBS · Unit 7 - 8, St Andrews Industrial Estate · B9 4QB",Unit 7 - 8,St Andrews Industrial Estate,B9 4QB,52.478374,-1.867469,7,2026-06-18,8
KBS,KBS · King Street · ST4 3EF,King Street,,ST4 3EF,52.993898,-2.143697,6,2026-06-22,9
KBS,"KBS · Apex Hire, 25 Camelot Way",Apex Hire,25 Camelot Way,,,,6,2026-05-12,10
KBS,"KBS · Rapid Car Storage, Unit 8, 409 King Street · ST4 3EF",Rapid Car Storage,"Unit 8, 409 King Street",ST4 3EF,52.993898,-2.143697,6,2026-05-05,11
KBS,"KBS · Apex Hire, 25 Camelot Way · B10 0ND",Apex Hire,25 Camelot Way,B10 0ND,52.468858,-1.863331,6,2025-01-17,12
KBS,KBS · Camelot Way · B10 0ND,Camelot Way,,B10 0ND,52.468858,-1.863331,4,2025-11-28,13
KBS,KBS · Belgrave Road · ST3 4PR,Belgrave Road,,ST3 4PR,52.979677,-2.135592,3,2026-06-22,14
KBS,"KBS · Unit 8, 409 King Street, Unit 8, 409 King Street · ST4 3EF","Unit 8, 409 King Street","Unit 8, 409 King Street",ST4 3EF,52.993898,-2.143697,3,2026-06-03,15
KBS,"KBS · Expert Claims, 295 Uttoxeter Road · ST3 5LQ",Expert Claims,295 Uttoxeter Road,ST3 5LQ,52.982741,-2.120544,3,2026-03-18,16
KBS,"KBS · Drive Style Hire, 7-8 Sydney Road · B9 4QB",Drive Style Hire,7-8 Sydney Road,B9 4QB,52.478374,-1.867469,2,2026-06-03,17
KBS,KBS · 25 Camelot Way,25 Camelot Way,,,,,2,2026-01-23,18
KBS,"KBS · Prestige Recovery & Storage, St Andrews Industrial Estate · B9 4QB",Prestige Recovery & Storage,St Andrews Industrial Estate,B9 4QB,52.478374,-1.867469,2,2025-12-04,19
KBS,KBS · High Street · DY5 3HX,High Street,,DY5 3HX,52.486255,-2.127361,2,2024-08-27,20
KBS,"KBS · Apex Hire, Camelot Way · B25 0LD",Apex Hire,Camelot Way,B25 0LD,,,2,2024-07-18,21
KBS,"KBS · 295 Uttoxeter Road, Stoke-On-Trent · ST3 5LQ",295 Uttoxeter Road,Stoke-On-Trent,ST3 5LQ,52.982741,-2.120544,1,2026-06-15,22
KBS,KBS · 409 King Street · ST4 3EF,409 King Street,,ST4 3EF,52.993898,-2.143697,1,2026-06-10,23
KBS,"KBS · Unit 408, King Street · ST4 3EF","Unit 408, King Street",,ST4 3EF,52.993898,-2.143697,1,2026-06-05,24
KBS,"KBS · Rapid Claims Bureau, 92 Waterloo Road · ST6 3EX",Rapid Claims Bureau,92 Waterloo Road,ST6 3EX,53.042556,-2.194094,1,2026-06-02,25
KBS,KBS · 8 Avenue Road · ST4 2DT,8 Avenue Road,,ST4 2DT,53.012939,-2.181782,1,2026-05-27,26
KBS,"KBS · Unit 7 - 8 St Andrews Industrial Estate, Sydney Road · B9 4QB",Unit 7 - 8 St Andrews Industrial Estate,Sydney Road,B9 4QB,52.478374,-1.867469,1,2026-05-22,27
KBS,KBS · Unit 7-8 · B9 4QB,Unit 7-8,,B9 4QB,52.478374,-1.867469,1,2026-05-21,28
KBS,KBS · Oxford Grove · BL1 4JH,Oxford Grove,,BL1 4JH,53.587797,-2.451762,1,2026-05-20,29
KBS,"KBS · King Street, StokeOnTrent · ST4 3EF",King Street,StokeOnTrent,ST4 3EF,52.993898,-2.143697,1,2026-05-08,30
KBS,KBS · The Railway Yard · WR5 1DS,The Railway Yard,,WR5 1DS,52.190108,-2.208782,1,2026-04-23,31
KBS,KBS · Inglefield Road · B33 8DE,Inglefield Road,,B33 8DE,52.482888,-1.797687,1,2026-04-13,32
KBS,KBS · Boughton Avenue · DN15 8EY,Boughton Avenue,,DN15 8EY,53.593548,-0.662974,1,2026-03-03,33
KBS,"KBS · Rapid Car Storage, King Street · ST4 3EF",Rapid Car Storage,King Street,ST4 3EF,52.993898,-2.143697,1,2026-02-20,34
KBS,KBS · 227 Marton Road · TS4 2ES,227 Marton Road,,TS4 2ES,54.568962,-1.224853,1,2026-02-06,35
KBS,KBS · Bradford Road · B36 9AQ,Bradford Road,,B36 9AQ,52.501907,-1.780598,1,2026-01-19,36
KBS,KBS · The Ring · B25 8QD,The Ring,,B25 8QD,52.469434,-1.822686,1,2025-12-01,37
KBS,KBS · Edmonton Grove · ST2 7PQ,Edmonton Grove,,ST2 7PQ,53.049675,-2.150894,1,2025-11-18,38
KBS,KBS · Eaton Street · ST1 2DQ,Eaton Street,,ST1 2DQ,53.028455,-2.168473,1,2025-10-14,39
KBS,KBS · 10 Eton Road · TS5 5EP,10 Eton Road,,TS5 5EP,54.555316,-1.258694,1,2025-07-17,40
KBS,KBS · 15 Eversley Road · ST3 4PY,15 Eversley Road,,ST3 4PY,52.980548,-2.120016,1,2025-05-14,41
KBS,KBS · 47 Kingfisher Drive,47 Kingfisher Drive,,,,,1,2025-03-19,42
KBS,KBS · Prestwich Avenue · WR5 1QF,Prestwich Avenue,,WR5 1QF,52.186859,-2.194944,1,2025-02-19,43
KBS,KBS · Parliament Road · TS1 4LF,Parliament Road,,TS1 4LF,54.567475,-1.241214,1,2025-01-30,44
KBS,KBS · Washwood Heath Road · B8 2HB,Washwood Heath Road,,B8 2HB,52.493832,-1.834680,1,2025-01-29,45
KBS,"KBS · Apex, Camelot Way · B10 0ND",Apex,Camelot Way,B10 0ND,52.468858,-1.863331,1,2025-01-28,46
KBS,KBS · 29 Balmoral Way · WS2 7RL,29 Balmoral Way,,WS2 7RL,52.597098,-2.008322,1,2025-01-13,47
KBS,KBS · Grange Road South · SK14 5NU,Grange Road South,,SK14 5NU,53.444028,-2.064518,1,2025-01-09,48
KBS,KBS · Coventry Road · B10 0SE,Coventry Road,,B10 0SE,52.473714,-1.872753,1,2025-01-06,49
KBS,"KBS · Expert Claims Ltd, Uttoxeter Road · ST3 5LQ",Expert Claims Ltd,Uttoxeter Road,ST3 5LQ,52.982741,-2.120544,1,2024-12-17,50
KBS,KBS · White Street · B12 8SF,White Street,,B12 8SF,52.455488,-1.878044,1,2024-12-17,51
KBS,"KBS · Ask Enterprises Derby Ltd, Rutland Street · DE23 8PS",Ask Enterprises Derby Ltd,Rutland Street,DE23 8PS,52.903178,-1.477135,1,2024-11-29,52
KBS,KBS · 12 Withdean Close · B11 2QE,12 Withdean Close,,B11 2QE,52.458055,-1.858096,1,2024-10-29,53
KBS,KBS · The Fensway · B34 6EY,The Fensway,,B34 6EY,52.491297,-1.789577,1,2024-09-27,54
KBS,KBS · Crown Street · B66 4SP,Crown Street,,B66 4SP,52.485767,-1.953711,1,2024-09-25,55
KBS,KBS · Belmont Road · WV4 5UE,Belmont Road,,WV4 5UE,52.565205,-2.142962,1,2024-08-12,56
KBS,"KBS · Prestige Recovery Services, Belgrave Road · ST3 4PR",Prestige Recovery Services,Belgrave Road,ST3 4PR,52.979677,-2.135592,1,2024-07-25,57
KBS,KBS · 100 Bordesley Green · B9 4TS,100 Bordesley Green,,B9 4TS,52.476718,-1.857624,1,2024-06-07,58
KERR,"KERR · G M Bodyshop, 18 Dellingburn Street · PA15 4TW",G M Bodyshop,18 Dellingburn Street,PA15 4TW,55.943395,-4.753214,2,2026-01-22,1
KERR,"KERR · Hatties Autobody Repairs, Nisbett Street · ML6 8RJ",Hatties Autobody Repairs,Nisbett Street,ML6 8RJ,55.844676,-3.943647,1,2026-06-15,2
KERR,"KERR · John Gemmell Coachworks, 4 Market Pl · KA18 2BH",John Gemmell Coachworks,4 Market Pl,KA18 2BH,55.471540,-4.297323,1,2026-06-09,3
KERR,KERR · Denny Auto Services · FK6 6QE,Denny Auto Services,,FK6 6QE,56.025942,-3.901191,1,2026-06-02,4
KERR,KERR · Paint Tech Smart Repairs · EH21 7UQ,Paint Tech Smart Repairs,,EH21 7UQ,55.936456,-3.060174,1,2026-06-01,5
KERR,"KERR · Myles Coachworks, Green Street · KA8 8AD",Myles Coachworks,Green Street,KA8 8AD,55.467346,-4.633397,1,2026-03-30,6
KERR,"KERR · Hatties Auto Repair, Nisbett Street · ML6 8RJ",Hatties Auto Repair,Nisbett Street,ML6 8RJ,55.844676,-3.943647,1,2026-02-13,7
KERR,"KERR · Dunedin Autos T/A D A Body Shop, Stewart Street · ML5 2BX",Dunedin Autos T/A D A Body Shop,Stewart Street,ML5 2BX,55.867685,-4.026435,1,2026-02-10,8
KERR,KERR · Kennoway Road · KY8 5BY,Kennoway Road,,KY8 5BY,56.193693,-3.053415,1,2026-02-06,9
KERR,KERR · 29-31 Kitchener Street · ML2 7JQ,29-31 Kitchener Street,,ML2 7JQ,55.777451,-3.922807,1,2026-01-12,10
KERR,"KERR · Dunedin Autos T/As D A Body Shop, Stewart Street · ML5 2BX",Dunedin Autos T/As D A Body Shop,Stewart Street,ML5 2BX,55.867685,-4.026435,1,2025-12-18,11
KERR,"KERR · Dentzap, Block 14 · G32 8RG",Dentzap,Block 14,G32 8RG,55.825939,-4.169293,1,2025-12-17,12
KERR,"KERR · Premier 1 Accident Repair Centre, 45 Boundary Road · KA8 9DJ",Premier 1 Accident Repair Centre,45 Boundary Road,KA8 9DJ,55.482265,-4.603686,1,2025-12-09,13
KHS,"KHS · HSI Solutions, Carr Bottom Road · BD5 9BP",HSI Solutions,Carr Bottom Road,BD5 9BP,53.769958,-1.767521,1,2026-01-06,1
KMR,"KMR · Chorlton Street, Chorlton Street · M1 3HW",Chorlton Street,Chorlton Street,M1 3HW,53.477572,-2.236348,43,2026-05-21,1
KMR,"KMR · 16 Chorlton Street, 16 Chorlton Street · M1 3HW",16 Chorlton Street,16 Chorlton Street,M1 3HW,53.477572,-2.236348,11,2026-05-14,2
KMR,"KMR · Streetrax Ltd, 16 Chorlton Street · M1 3HW",Streetrax Ltd,16 Chorlton Street,M1 3HW,53.477572,-2.236348,10,2026-04-07,3
KMR,KMR · Car Rental Back Up Area · CM24 1RR,Car Rental Back Up Area,,CM24 1RR,51.881421,0.250965,4,2026-04-24,4
KMR,KMR · Winders Way · M6 6BU,Winders Way,,M6 6BU,53.494356,-2.273220,3,2025-12-23,5
KMR,KMR · Sedgley Park Trading Estate · M25 9WD,Sedgley Park Trading Estate,,M25 9WD,53.517673,-2.272797,2,2025-11-17,6
KMR,"KMR · Unit 3, Broughton Road East · M6 6AQ","Unit 3, Broughton Road East",,M6 6AQ,53.495173,-2.273346,2,2025-05-06,7
KMR,"KMR · 16 Chorlton Street, Manchester · M1 3HW",16 Chorlton Street,Manchester,M1 3HW,53.477572,-2.236348,1,2026-06-16,8
KMR,KMR · Ravenswood Road · M32 0RT,Ravenswood Road,,M32 0RT,53.460396,-2.293141,1,2026-03-09,9
KMR,KMR · Nevada Street · M13 9GQ,Nevada Street,,M13 9GQ,53.463443,-2.217006,1,2026-01-29,10
KMR,KMR · Kings Road · M21 0XX,Kings Road,,M21 0XX,53.441812,-2.259938,1,2025-11-19,11
KMR,KMR · 31 Crofters Fold · LA2 0RB,31 Crofters Fold,,LA2 0RB,53.994414,-2.786191,1,2025-08-22,12
KMR,KMR · 16 Chorlton Street,16 Chorlton Street,,,,,1,2025-08-01,13
KMR,KMR · Chorlton Street · M1 3HY,Chorlton Street,,M1 3HY,53.478173,-2.236758,1,2025-06-27,14
KMR,KMR · North Front · SO14 1LJ,North Front,,SO14 1LJ,50.906337,-1.400502,1,2025-06-03,15
KMR,KMR · Olympic House · M90 1QX,Olympic House,,M90 1QX,53.361897,-2.270840,1,2025-05-30,16
KMR,KMR · Unit 7 Sedgley Park Trading Estate · M25 9WD,Unit 7 Sedgley Park Trading Estate,,M25 9WD,53.517673,-2.272797,1,2025-05-30,17
KMR,KMR · Coopers End Road · CM24 1RR,Coopers End Road,,CM24 1RR,51.881421,0.250965,1,2025-05-20,18
KMR,KMR · Seaford Road · M6 6AQ,Seaford Road,,M6 6AQ,53.495173,-2.273346,1,2025-05-14,19
KMR,"KMR · Manchester Airport, Olympic House · M90 1QX",Manchester Airport,Olympic House,M90 1QX,53.361897,-2.270840,1,2025-03-12,20
KMR,"KMR · Unit 3, Broughtoun Road East, Seaford Road · M6 6AQ","Unit 3, Broughtoun Road East",Seaford Road,M6 6AQ,53.495173,-2.273346,1,2025-03-12,21
KMR,KMR · Leighton Hospital · CW1 4QJ,Leighton Hospital,,CW1 4QJ,53.117701,-2.475863,1,2025-02-18,22
KMR,KMR · Broughton Road East · M6 6AQ,Broughton Road East,,M6 6AQ,53.495173,-2.273346,1,2025-01-31,23
KMR,KMR · Milton Road · M32 0TQ,Milton Road,,M32 0TQ,53.452910,-2.295996,1,2025-01-28,24
KMR,"KMR · Streets Cars House, 16 Chorlton Street · M1 3HW",Streets Cars House,16 Chorlton Street,M1 3HW,53.477572,-2.236348,1,2024-09-03,25
KMR,"KMR · Street Cars House, 16 Chorlton Street · M1 3HW",Street Cars House,16 Chorlton Street,M1 3HW,53.477572,-2.236348,1,2024-08-07,26
KMR,KMR · Stamford Road · M13 0SE,Stamford Road,,M13 0SE,53.454934,-2.199599,1,2024-08-05,27
LEIGH,LEIGH · 153 Kinross Crescent · LU3 3JX,153 Kinross Crescent,,LU3 3JX,51.923543,-0.464580,1,2025-07-25,1
LEX,LEX · Cariocca Business Park · M12 4AH,Cariocca Business Park,,M12 4AH,53.468692,-2.217364,3,2024-07-26,1
LEX,"LEX · HS Recovery & Storage, William Street · M12 5FX",HS Recovery & Storage,William Street,M12 5FX,53.475020,-2.217185,3,2024-07-10,2
LEX,"LEX · HS Recovery & Storage Ltd, William Street · M12 5FX",HS Recovery & Storage Ltd,William Street,M12 5FX,53.475020,-2.217185,1,2024-07-10,3
LEX,"LEX · Autoclaims Recovery, Unit 2, Broadbent Road · OL1 4HY",Autoclaims Recovery,"Unit 2, Broadbent Road",OL1 4HY,53.554634,-2.086783,1,2024-06-04,4
M,"M · White Moss Farm House, Heathey Lane",White Moss Farm House,Heathey Lane,,,,1,2026-03-26,1
MATT,MATT · Cranleigh Gardens · IG11 9TJ,Cranleigh Gardens,,IG11 9TJ,51.541063,0.085255,1,2025-07-21,1
MBH,MBH · 219 Slade Lane · M19 2EX,219 Slade Lane,,M19 2EX,53.442729,-2.198955,3,2024-10-09,1
MBH,MBH · Slade Lane · M19 2EX,Slade Lane,,M19 2EX,53.442729,-2.198955,2,2025-04-16,2
MBH,MBH · 219 Slade Lane,219 Slade Lane,,,,,1,2025-04-15,3
MBH,"MBH · FAO The Court, C/o Parkers Motorbodies",FAO The Court,C/o Parkers Motorbodies,,,,1,2025-03-26,4
MBH,MBH · Bowden Way · CV3 2HU,Bowden Way,,CV3 2HU,52.400764,-1.449251,1,2025-02-26,5
MBH,MBH · 2 Drury Street · M19 3PQ,2 Drury Street,,M19 3PQ,53.443777,-2.190544,1,2024-10-11,6
MBH,"MBH · Parkers Motor Body Clinic Ltd, Drury Street · M19 3PQ",Parkers Motor Body Clinic Ltd,Drury Street,M19 3PQ,53.443777,-2.190544,1,2024-09-09,7
MBH,MBH · St Marys Road · NW10 4AT,St Marys Road,,NW10 4AT,51.541368,-0.249677,1,2024-06-27,8
MCADE,MCADE · 110 Marsh Road · LU3 2NL,110 Marsh Road,,LU3 2NL,51.902812,-0.451057,2,2025-11-13,1
MCADE,MCADE · 47-49 Park Street · LU1 3JX,47-49 Park Street,,LU1 3JX,51.877352,-0.411008,1,2025-09-19,2
MCADE,MCADE · Park Street · LU1 3JX,Park Street,,LU1 3JX,51.877352,-0.411008,1,2025-05-20,3
MONACO,"MONACO · Monaco Motor Group Limited, Barking Industrial Park · IG11 0TJ",Monaco Motor Group Limited,Barking Industrial Park,IG11 0TJ,51.532852,0.102932,1,2024-07-08,1
MONACO,"MONACO · The Old Gas Works, Southend Road · E6 2AS",The Old Gas Works,Southend Road,E6 2AS,51.541446,0.062588,1,2024-07-08,2
MORAFIQ,MORAFIQ · 450 Herries Road · S5 8TP,450 Herries Road,,S5 8TP,53.411958,-1.475436,1,2025-10-28,1
MOTORX,MOTORX · 47-49 Park Street · LU1 3JX,47-49 Park Street,,LU1 3JX,51.877352,-0.411008,7,2026-04-08,1
MOTORX,"MOTORX · VH Recovery, 1e North Crescent · E16 4TG",VH Recovery,1e North Crescent,E16 4TG,51.523167,0.000136,2,2026-05-28,2
MOTORX,"MOTORX · 99 Iveagh Court, Alexandra Road · HP2 5DW",99 Iveagh Court,Alexandra Road,HP2 5DW,51.756489,-0.471792,1,2026-06-03,3
MOTORX,MOTORX · Ripple Road · IG11 9PG,Ripple Road,,IG11 9PG,51.534008,0.104644,1,2026-06-03,4
MOTORX,MOTORX · Argall Avenue · E10 7QE,Argall Avenue,,E10 7QE,51.570192,-0.041078,1,2026-05-05,5
MOTORX,"MOTORX · Flat 2 Doveton House, Doveton Street · E1 4HL",Flat 2 Doveton House,Doveton Street,E1 4HL,51.523278,-0.053543,1,2026-04-08,6
MOTORX,"MOTORX · VH Recovery, North Crescent · E16 4TG",VH Recovery,North Crescent,E16 4TG,51.523167,0.000136,1,2026-04-02,7
MOTORX,MOTORX · Longbridge Road · RM8 2DD,Longbridge Road,,RM8 2DD,51.552215,0.110835,1,2026-02-19,8
MOTORX,"MOTORX · VH Storage, Maltings Close · E3 3TE",VH Storage,Maltings Close,E3 3TE,51.524181,-0.008772,1,2025-11-26,9
MOTORX,MOTORX · 51 Verde Close · LU2 7FL,51 Verde Close,,LU2 7FL,51.895698,-0.405900,1,2025-11-21,10
MOTORX,MOTORX · 64 Luton Road · LU5 4JN,64 Luton Road,,LU5 4JN,51.888224,-0.504336,1,2025-10-29,11
MOTORX,MOTORX · Byron Road · LU4 0HX,Byron Road,,LU4 0HX,51.894300,-0.480329,1,2025-10-29,12
MOTORX,MOTORX · Grafton Road · RM8 3EU,Grafton Road,,RM8 3EU,51.557355,0.139364,1,2025-09-26,13
MOTORX,MOTORX · Hazeldene Road · IG3 9RA,Hazeldene Road,,IG3 9RA,51.560739,0.115904,1,2025-09-10,14
MOTORX,MOTORX · 34 Wimborne Road · LU1 1PD,34 Wimborne Road,,LU1 1PD,51.883300,-0.432056,1,2025-09-02,15
MOTORX,MOTORX · Lomas Street · E1 5BG,Lomas Street,,E1 5BG,51.520609,-0.063459,1,2025-08-11,16
MOTORX,MOTORX · Albert Gardens · E1 0LH,Albert Gardens,,E1 0LH,51.512282,-0.047166,1,2025-07-22,17
MOTORX,MOTORX · Peregrine Road · IG6 3XH,Peregrine Road,,IG6 3XH,51.610828,0.123433,1,2025-06-25,18
MOTORX,MOTORX · MotorX · LU1 3JX,MotorX,,LU1 3JX,51.877352,-0.411008,1,2025-05-28,19
MOTORX,MOTORX · North Tenter Street · E1 8DL,North Tenter Street,,E1 8DL,51.513287,-0.071523,1,2025-05-16,20
MP,"MP · Rose Hill Works, Nelson Street · BL3 2RW",Rose Hill Works,Nelson Street,BL3 2RW,53.567704,-2.420790,37,2026-06-19,1
MP,MP · Nelson Street · BL3 2RW,Nelson Street,,BL3 2RW,53.567704,-2.420790,32,2025-10-20,2
MP,MP · Aldrington Road · SW16 1TA,Aldrington Road,,SW16 1TA,51.425596,-0.142652,30,2026-05-26,3
MP,MP · High Street · BL3 6SR,High Street,,BL3 6SR,53.566846,-2.436922,10,2026-03-09,4
MP,MP · Rose Hill Works · BL3 2RW,Rose Hill Works,,BL3 2RW,53.567704,-2.420790,6,2026-06-08,5
MP,"MP · London Street Trading Estate, London Street Trading Estate High Street · BL3 6SR",London Street Trading Estate,London Street Trading Estate High Street,BL3 6SR,53.566846,-2.436922,6,2025-12-08,6
MP,MP · Unit B3 · BL3 6SR,Unit B3,,BL3 6SR,53.566846,-2.436922,4,2026-06-12,7
MP,"MP · Unit B3 - London Street Trading Estate, High Street · BL3 6SR",Unit B3 - London Street Trading Estate,High Street,BL3 6SR,53.566846,-2.436922,4,2026-03-18,8
